ds,y
2022-01-04 11:00:00,2.7950479645628796
2022-01-04 12:00:00,2.837658706498156
2022-01-04 13:00:00,2.901669985218592
2022-01-04 14:00:00,2.6538032868223445
2022-01-04 15:00:00,1.929934351994351
2022-01-04 16:00:00,2.2013646655328007
2022-01-04 17:00:00,1.7625816546047475
2022-01-04 18:00:00,1.7304471653924636
2022-01-04 19:00:00,1.7120501496773881
2022-01-04 20:00:00,1.6104405296210411
2022-01-04 21:00:00,1.112731851381878
2022-01-04 22:00:00,0.8236546220736845
2022-01-04 23:00:00,0.687471007614572
2022-01-05 00:00:00,0.501220208936559
2022-01-05 01:00:00,0.7037532115297311
2022-01-05 02:00:00,0.5472441894050472
2022-01-05 03:00:00,0.9592611749505361
2022-01-05 04:00:00,1.560459113682225
2022-01-05 05:00:00,1.1958888305781121
2022-01-05 06:00:00,1.776463215232532
2022-01-05 07:00:00,1.8085391561692912
2022-01-05 08:00:00,2.294186180419106
2022-01-05 09:00:00,2.4065572264733737
2022-01-05 10:00:00,2.2544220568020474
2022-01-05 11:00:00,2.9283071109714536
2022-01-05 12:00:00,2.6271769558272453
2022-01-05 13:00:00,2.622702445892765
2022-01-05 14:00:00,2.2512293225601256
2022-01-05 15:00:00,2.0912750662098567
2022-01-05 16:00:00,2.0975883131885675
2022-01-05 17:00:00,1.77180782126398
2022-01-05 18:00:00,1.6465994830328101
2022-01-05 19:00:00,1.4241491900814816
2022-01-05 20:00:00,0.9144428764467687
2022-01-05 21:00:00,0.7686111422776192
2022-01-05 22:00:00,0.8704325251504978
2022-01-05 23:00:00,0.7177262651397887
2022-01-06 00:00:00,0.30735202340956913
2022-01-06 01:00:00,0.5905839975527737
2022-01-06 02:00:00,0.852507435286305
2022-01-06 03:00:00,0.8283867966107167
2022-01-06 04:00:00,1.1452256379700387
2022-01-06 05:00:00,1.265083695807072
2022-01-06 06:00:00,1.9504085632787742
2022-01-06 07:00:00,1.9212225379049264
2022-01-06 08:00:00,1.9974662478474992
2022-01-06 09:00:00,2.0670359411387347
2022-01-06 10:00:00,2.5002982546864407
2022-01-06 11:00:00,2.372815541670168
2022-01-06 12:00:00,2.269457035241137
2022-01-06 13:00:00,2.325003667676456
2022-01-06 14:00:00,2.161583696445941
2022-01-06 15:00:00,2.293943166605186
2022-01-06 16:00:00,2.349216153136706
2022-01-06 17:00:00,1.9514611527018146
2022-01-06 18:00:00,1.5143247370660204
2022-01-06 19:00:00,1.5695139094791708
2022-01-06 20:00:00,1.2617829145130712
2022-01-06 21:00:00,1.1867983735256638
2022-01-06 22:00:00,0.5661698163670856
2022-01-06 23:00:00,0.6443198930058851
2022-01-07 00:00:00,0.8037576769169897
2022-01-07 01:00:00,0.7632339460933771
2022-01-07 02:00:00,0.3414937441630494
2022-01-07 03:00:00,0.993367990320201
2022-01-07 04:00:00,1.175370680936359
2022-01-07 05:00:00,1.5853669582682621
2022-01-07 06:00:00,1.1352383687348948
2022-01-07 07:00:00,1.5724118663195736
2022-01-07 08:00:00,2.0758235444700333
2022-01-07 09:00:00,2.595470473508401
2022-01-07 10:00:00,2.4461566942494075
2022-01-07 11:00:00,2.834143760910397
2022-01-07 12:00:00,2.506254232478064
2022-01-07 13:00:00,2.5698973775058276
2022-01-07 14:00:00,2.2096638070718915
2022-01-07 15:00:00,2.1002276054505513
2022-01-07 16:00:00,1.8241354142800947
2022-01-07 17:00:00,1.8568225415422497
2022-01-07 18:00:00,1.2906922108779548
2022-01-07 19:00:00,1.4720243934051505
2022-01-07 20:00:00,1.1460300712759484
2022-01-07 21:00:00,0.6707255152770875
2022-01-07 22:00:00,0.7474596979897099
2022-01-07 23:00:00,0.8642370050763208
2022-01-08 00:00:00,0.5739940214340968
2022-01-08 01:00:00,0.45177702688617716
2022-01-08 02:00:00,0.7077143105673677
2022-01-08 03:00:00,1.0204380091830394
2022-01-08 04:00:00,0.7524984030836368
2022-01-08 05:00:00,1.0026000827663892
2022-01-08 06:00:00,1.7400350774577853
2022-01-08 07:00:00,1.3579960893532639
2022-01-08 08:00:00,2.3447467876668906
2022-01-08 09:00:00,2.094561596434823
2022-01-08 10:00:00,2.385289497929768
2022-01-08 11:00:00,2.154952900588305
2022-01-08 12:00:00,2.654937345659458
2022-01-08 13:00:00,2.3814262974588916
2022-01-08 14:00:00,2.6840554230595846
2022-01-08 15:00:00,1.8383563013418835
2022-01-08 16:00:00,2.069439480747235
2022-01-08 17:00:00,1.984154503784246
2022-01-08 18:00:00,1.6746451313105934
2022-01-08 19:00:00,1.1886573129571392
2022-01-08 20:00:00,1.1956470549573939
2022-01-08 21:00:00,0.7397727077188715
2022-01-08 22:00:00,0.5759141068955215
2022-01-08 23:00:00,0.7985623039295787
2022-01-09 00:00:00,0.2429543824011713
2022-01-09 01:00:00,0.5409056260105374
2022-01-09 02:00:00,0.8421783909287307
2022-01-09 03:00:00,0.8517452218708969
2022-01-09 04:00:00,0.9042436483374299
2022-01-09 05:00:00,1.2589215108739162
2022-01-09 06:00:00,1.6398766819596324
2022-01-09 07:00:00,1.715820584876412
2022-01-09 08:00:00,2.1625782144933487
2022-01-09 09:00:00,2.682308337462236
2022-01-09 10:00:00,2.8693040929687115
2022-01-09 11:00:00,2.7401833404873557
2022-01-09 12:00:00,2.7982782236111152
2022-01-09 13:00:00,2.376922306115654
2022-01-09 14:00:00,2.4171576934592567
2022-01-09 15:00:00,2.301427257188461
2022-01-09 16:00:00,2.1855215745291856
2022-01-09 17:00:00,1.977167130578791
2022-01-09 18:00:00,1.4044827504277038
2022-01-09 19:00:00,1.5464341601134932
2022-01-09 20:00:00,1.1685924969299308
2022-01-09 21:00:00,1.161869585015442
2022-01-09 22:00:00,0.5132766916198794
2022-01-09 23:00:00,0.7750749879871098
2022-01-10 00:00:00,0.3641501343257266
2022-01-10 01:00:00,0.5682301211948213
2022-01-10 02:00:00,0.8107251702385281
2022-01-10 03:00:00,0.8198754090363514
2022-01-10 04:00:00,0.6348443600555546
2022-01-10 05:00:00,1.471509007193521
2022-01-10 06:00:00,1.5279301927616564
2022-01-10 07:00:00,1.6699931356227866
2022-01-10 08:00:00,2.0061268912173853
2022-01-10 09:00:00,2.40198626725757
2022-01-10 10:00:00,2.250639657444192
2022-01-10 11:00:00,2.3743441888053045
2022-01-10 12:00:00,2.5649068928549186
2022-01-10 13:00:00,2.28991693505011
2022-01-10 14:00:00,2.3132752264516254
2022-01-10 15:00:00,2.20126017342957
2022-01-10 16:00:00,2.2968418213451076
2022-01-10 17:00:00,1.9921449298572282
2022-01-10 18:00:00,1.1134978196367185
2022-01-10 19:00:00,1.3738127838468752
2022-01-10 20:00:00,1.1378400369214987
2022-01-10 21:00:00,0.9803890926710208
2022-01-10 22:00:00,0.7800558294640586
2022-01-10 23:00:00,0.6589877155651991
2022-01-11 00:00:00,0.8422899126103193
2022-01-11 01:00:00,0.576665686247536
2022-01-11 02:00:00,0.3603173746879585
2022-01-11 03:00:00,0.8935432000794281
2022-01-11 04:00:00,1.3844712951645044
2022-01-11 05:00:00,1.4190354154306357
2022-01-11 06:00:00,1.5772925085394331
2022-01-11 07:00:00,1.8295386852012723
2022-01-11 08:00:00,2.093084626376407
2022-01-11 09:00:00,1.8809462173423728
2022-01-11 10:00:00,1.851702955018147
2022-01-11 11:00:00,2.614983273717934
2022-01-11 12:00:00,2.419932519942539
2022-01-11 13:00:00,2.675305047259881
2022-01-11 14:00:00,2.8263882670734723
2022-01-11 15:00:00,2.3923693296064537
2022-01-11 16:00:00,2.1255271284192205
2022-01-11 17:00:00,1.9679296193083866
2022-01-11 18:00:00,1.3117978685906038
2022-01-11 19:00:00,1.4684006736117867
2022-01-11 20:00:00,0.9923236939078406
2022-01-11 21:00:00,0.9675424440848015
2022-01-11 22:00:00,0.6759163114910528
2022-01-11 23:00:00,0.6576142576244627
2022-01-12 00:00:00,0.7311759387561015
2022-01-12 01:00:00,0.7151506788905209
2022-01-12 02:00:00,0.4882864585663289
2022-01-12 03:00:00,0.8505101692824053
2022-01-12 04:00:00,1.5263851268316726
2022-01-12 05:00:00,1.5845160974560046
2022-01-12 06:00:00,1.6730210912746235
2022-01-12 07:00:00,1.9371312437986317
2022-01-12 08:00:00,1.7621978826680864
2022-01-12 09:00:00,2.478113459935958
2022-01-12 10:00:00,2.122908340167295
2022-01-12 11:00:00,1.9241848418697283
2022-01-12 12:00:00,2.732957792731778
2022-01-12 13:00:00,2.627748142318545
2022-01-12 14:00:00,2.5973029461882797
2022-01-12 15:00:00,2.402150995928201
2022-01-12 16:00:00,1.8439779651127461
2022-01-12 17:00:00,1.6047114122357689
2022-01-12 18:00:00,1.5392901036621758
2022-01-12 19:00:00,1.1719808411727994
2022-01-12 20:00:00,0.5868005879434252
2022-01-12 21:00:00,1.0595576819457595
2022-01-12 22:00:00,0.827856727930331
2022-01-12 23:00:00,0.7074316943365557
2022-01-13 00:00:00,0.6082429993119749
2022-01-13 01:00:00,0.6346642323236578
2022-01-13 02:00:00,0.7364665665112977
2022-01-13 03:00:00,1.1001642650198145
2022-01-13 04:00:00,0.9999853638558998
2022-01-13 05:00:00,0.9070227190992584
2022-01-13 06:00:00,1.6551980538578324
2022-01-13 07:00:00,1.620626675601003
2022-01-13 08:00:00,2.4722774466924133
2022-01-13 09:00:00,2.1610556173751476
2022-01-13 10:00:00,2.167772795221757
2022-01-13 11:00:00,2.5140962262554405
2022-01-13 12:00:00,2.830423397137804
2022-01-13 13:00:00,2.3220874363042014
2022-01-13 14:00:00,2.6782530876065316
2022-01-13 15:00:00,2.219344158534275
2022-01-13 16:00:00,2.247328813956295
2022-01-13 17:00:00,1.7639951937682357
2022-01-13 18:00:00,1.437119314401627
2022-01-13 19:00:00,1.4019904942600654
2022-01-13 20:00:00,1.0931658555349213
2022-01-13 21:00:00,1.020965893632375
2022-01-13 22:00:00,0.9187924142633479
2022-01-13 23:00:00,0.28346739092792417
2022-01-14 00:00:00,0.7983991503481749
2022-01-14 01:00:00,0.5059406392405991
2022-01-14 02:00:00,0.4662334076072526
2022-01-14 03:00:00,0.8244954300684436
2022-01-14 04:00:00,1.0018630607627976
2022-01-14 05:00:00,1.4742029825133323
2022-01-14 06:00:00,1.807669297566531
2022-01-14 07:00:00,2.0051578284054727
2022-01-14 08:00:00,1.9490345064616552
2022-01-14 09:00:00,2.5094364474667668
2022-01-14 10:00:00,2.5159122739597177
2022-01-14 11:00:00,2.5541609747397125
2022-01-14 12:00:00,2.2988889880097685
2022-01-14 13:00:00,2.470622065673636
2022-01-14 14:00:00,2.345637012122742
2022-01-14 15:00:00,2.3398327238171
2022-01-14 16:00:00,1.9219978984156247
2022-01-14 17:00:00,1.6928434821009857
2022-01-14 18:00:00,1.5081449045928168
2022-01-14 19:00:00,1.3541762530607953
2022-01-14 20:00:00,1.4765433181426189
2022-01-14 21:00:00,1.1383200627467822
2022-01-14 22:00:00,0.8873353294089761
2022-01-14 23:00:00,0.5729781102858811
2022-01-15 00:00:00,0.8481524275388688
2022-01-15 01:00:00,0.515172207035474
2022-01-15 02:00:00,0.6715293448388121
2022-01-15 03:00:00,1.2358629929313611
2022-01-15 04:00:00,1.2526848070159722
2022-01-15 05:00:00,1.5202140579793548
2022-01-15 06:00:00,1.1678759948273703
2022-01-15 07:00:00,1.6544696587176773
2022-01-15 08:00:00,1.913365170226036
2022-01-15 09:00:00,2.5596188325970166
2022-01-15 10:00:00,2.1673109314185206
2022-01-15 11:00:00,2.4062205983550005
2022-01-15 12:00:00,2.5400910240511703
2022-01-15 13:00:00,2.584100304789909
2022-01-15 14:00:00,2.884683886928878
2022-01-15 15:00:00,1.7097494132047617
2022-01-15 16:00:00,1.778708737734742
2022-01-15 17:00:00,1.9551880808148578
2022-01-15 18:00:00,1.6075015207873025
2022-01-15 19:00:00,1.468892837221555
2022-01-15 20:00:00,1.1790957836562455
2022-01-15 21:00:00,1.2194793798614718
2022-01-15 22:00:00,0.8148443932342657
2022-01-15 23:00:00,0.3596844354611654
2022-01-16 00:00:00,0.6005036130859407
2022-01-16 01:00:00,0.508133767006778
2022-01-16 02:00:00,0.43055015775047095
2022-01-16 03:00:00,1.0525278752299647
2022-01-16 04:00:00,1.0387158797128186
2022-01-16 05:00:00,1.3587541777603027
2022-01-16 06:00:00,1.3928119636243
2022-01-16 07:00:00,1.822211770515845
2022-01-16 08:00:00,2.256925289144831
2022-01-16 09:00:00,2.367983138752269
2022-01-16 10:00:00,2.5679207386760483
2022-01-16 11:00:00,2.620107637384475
2022-01-16 12:00:00,2.5580442193014106
2022-01-16 13:00:00,2.471269392810519
2022-01-16 14:00:00,2.466849153135187
2022-01-16 15:00:00,2.450030314265473
2022-01-16 16:00:00,2.323869132048488
2022-01-16 17:00:00,1.9248950773841471
2022-01-16 18:00:00,1.3760307047480833
2022-01-16 19:00:00,1.1301254930473532
2022-01-16 20:00:00,1.319772015949885
2022-01-16 21:00:00,0.8682134823585463
2022-01-16 22:00:00,0.5979298856243284
2022-01-16 23:00:00,0.6744315329110433
2022-01-17 00:00:00,0.47284219672829236
2022-01-17 01:00:00,0.5524215984313783
2022-01-17 02:00:00,0.8397479874277203
2022-01-17 03:00:00,0.5309233109868858
2022-01-17 04:00:00,0.9209039369994906
2022-01-17 05:00:00,1.2753405450172433
2022-01-17 06:00:00,1.8770697541931822
2022-01-17 07:00:00,1.9246178109131191
2022-01-17 08:00:00,2.0965088184640743
2022-01-17 09:00:00,2.1054243823373158
2022-01-17 10:00:00,2.242499025627006
2022-01-17 11:00:00,2.4692458071582255
2022-01-17 12:00:00,2.5513307073501967
2022-01-17 13:00:00,2.4555736989108263
2022-01-17 14:00:00,2.5828498009728458
2022-01-17 15:00:00,2.257060753540754
2022-01-17 16:00:00,2.1725632990087043
2022-01-17 17:00:00,1.849259268148181
2022-01-17 18:00:00,1.631367968004403
2022-01-17 19:00:00,1.5363050800998945
2022-01-17 20:00:00,0.846825014443915
2022-01-17 21:00:00,0.8498908734592168
2022-01-17 22:00:00,0.7208289847068808
2022-01-17 23:00:00,0.6657197553693597
2022-01-18 00:00:00,0.32234924016782013
2022-01-18 01:00:00,0.5372173537847196
2022-01-18 02:00:00,0.7404916450350234
2022-01-18 03:00:00,0.7152498833012942
2022-01-18 04:00:00,0.8681555465483427
2022-01-18 05:00:00,1.450800952357536
2022-01-18 06:00:00,1.9445352401873444
2022-01-18 07:00:00,1.532037335719077
2022-01-18 08:00:00,2.185228713676013
2022-01-18 09:00:00,2.3889137183763003
2022-01-18 10:00:00,2.3785056031232337
2022-01-18 11:00:00,2.4028007707894634
2022-01-18 12:00:00,2.150430420118603
2022-01-18 13:00:00,2.834150640962279
2022-01-18 14:00:00,2.2736861086278015
2022-01-18 15:00:00,2.1058739762003853
2022-01-18 16:00:00,1.9382659319558009
2022-01-18 17:00:00,2.544063336665126
2022-01-18 18:00:00,1.605476051349549
2022-01-18 19:00:00,1.4956381134368457
2022-01-18 20:00:00,0.9293876743152765
2022-01-18 21:00:00,1.2752011578267135
2022-01-18 22:00:00,0.8395312578239796
2022-01-18 23:00:00,0.325103477652789
2022-01-19 00:00:00,0.3976211296741448
2022-01-19 01:00:00,0.5831415108371328
2022-01-19 02:00:00,0.9771313438803051
2022-01-19 03:00:00,0.8217962378475372
2022-01-19 04:00:00,1.0251117724621543
2022-01-19 05:00:00,1.3528205754195919
2022-01-19 06:00:00,1.5862451332196492
2022-01-19 07:00:00,1.871556656138375
2022-01-19 08:00:00,2.2054216801861077
2022-01-19 09:00:00,2.4992619044753326
2022-01-19 10:00:00,2.348234748194023
2022-01-19 11:00:00,2.5883292727580027
2022-01-19 12:00:00,2.705079814207381
2022-01-19 13:00:00,2.4232610120372335
2022-01-19 14:00:00,2.5516484069722116
2022-01-19 15:00:00,2.41017010400875
2022-01-19 16:00:00,2.188358381987003
2022-01-19 17:00:00,1.8338564683045184
2022-01-19 18:00:00,1.4628400523753413
2022-01-19 19:00:00,1.267732909919423
2022-01-19 20:00:00,1.0132749465834756
2022-01-19 21:00:00,1.1950416143080163
2022-01-19 22:00:00,1.0218319362258874
2022-01-19 23:00:00,0.6797599167876606
2022-01-20 00:00:00,0.28405101933257604
2022-01-20 01:00:00,0.6156860008093327
2022-01-20 02:00:00,0.5133506890325237
2022-01-20 03:00:00,1.1133267780116423
2022-01-20 04:00:00,1.3256785763269074
2022-01-20 05:00:00,1.0168993518314842
2022-01-20 06:00:00,1.4424551203479417
2022-01-20 07:00:00,1.9817371937537922
2022-01-20 08:00:00,1.9236695258804357
2022-01-20 09:00:00,2.1058359318296755
2022-01-20 10:00:00,2.5894803775941346
2022-01-20 11:00:00,2.8725824630441394
2022-01-20 12:00:00,2.4907536892427045
2022-01-20 13:00:00,2.6801124152636353
2022-01-20 14:00:00,2.602615499312707
2022-01-20 15:00:00,2.3349264623273323
2022-01-20 16:00:00,2.116823090632833
2022-01-20 17:00:00,1.9411742876199203
2022-01-20 18:00:00,1.5185567647497469
2022-01-20 19:00:00,1.3110767585661867
2022-01-20 20:00:00,0.870675629188372
2022-01-20 21:00:00,0.9355360364154578
2022-01-20 22:00:00,0.6132397958188478
2022-01-20 23:00:00,0.3650109945618918
2022-01-21 00:00:00,0.25112786221833366
2022-01-21 01:00:00,0.9507412171779556
2022-01-21 02:00:00,0.8086915458350483
2022-01-21 03:00:00,0.6262507179318699
2022-01-21 04:00:00,1.0420675687928909
2022-01-21 05:00:00,1.4222001585567283
2022-01-21 06:00:00,1.1243623993147929
2022-01-21 07:00:00,1.7514091727445151
2022-01-21 08:00:00,1.777401218195162
2022-01-21 09:00:00,2.2989471452357395
2022-01-21 10:00:00,2.313412092434367
2022-01-21 11:00:00,2.2776311839196595
2022-01-21 12:00:00,2.7309119686912977
2022-01-21 13:00:00,2.573411989135476
2022-01-21 14:00:00,2.152879854366901
2022-01-21 15:00:00,2.3439340120823053
2022-01-21 16:00:00,1.9542174739194658
2022-01-21 17:00:00,1.6494788941397653
2022-01-21 18:00:00,1.3020718928303596
2022-01-21 19:00:00,1.0474487190539512
2022-01-21 20:00:00,0.8308639009832359
2022-01-21 21:00:00,1.1231324060659003
2022-01-21 22:00:00,0.6258324198989115
2022-01-21 23:00:00,0.4808216664543895
2022-01-22 00:00:00,0.46327309621513935
2022-01-22 01:00:00,0.8358371090891421
2022-01-22 02:00:00,0.6696360832527752
2022-01-22 03:00:00,0.7832802389002547
2022-01-22 04:00:00,0.9539350814071701
2022-01-22 05:00:00,1.4031861651218707
2022-01-22 06:00:00,1.6648121915613192
2022-01-22 07:00:00,1.8976701053135674
2022-01-22 08:00:00,2.1771015990367144
2022-01-22 09:00:00,1.8672619747090813
2022-01-22 10:00:00,2.4254546934014583
2022-01-22 11:00:00,2.2222264657228843
2022-01-22 12:00:00,2.250693443859915
2022-01-22 13:00:00,2.474673170027901
2022-01-22 14:00:00,2.4743048252589257
2022-01-22 15:00:00,2.108214165115209
2022-01-22 16:00:00,1.8575056525557108
2022-01-22 17:00:00,1.8017760811379324
2022-01-22 18:00:00,1.5679544579046225
2022-01-22 19:00:00,1.3516794339673677
2022-01-22 20:00:00,1.0700558103785112
2022-01-22 21:00:00,0.3017968750674498
2022-01-22 22:00:00,0.8782235529988313
2022-01-22 23:00:00,0.9276852195376075
2022-01-23 00:00:00,0.9701081450173432
2022-01-23 01:00:00,0.5114065066145416
2022-01-23 02:00:00,0.9877763893978615
2022-01-23 03:00:00,1.0755205220063195
2022-01-23 04:00:00,0.9184521695342522
2022-01-23 05:00:00,1.3929394981007373
2022-01-23 06:00:00,1.4719901792926429
2022-01-23 07:00:00,1.904436079821907
2022-01-23 08:00:00,2.2929880242399707
2022-01-23 09:00:00,1.7356514260746907
2022-01-23 10:00:00,2.4489073026975365
2022-01-23 11:00:00,2.5201543054391626
2022-01-23 12:00:00,2.395007743712504
2022-01-23 13:00:00,2.674441241094689
2022-01-23 14:00:00,2.6036201232015888
2022-01-23 15:00:00,2.1616984553895704
2022-01-23 16:00:00,1.995074215668026
2022-01-23 17:00:00,1.7722486092622958
2022-01-23 18:00:00,1.5859687500120543
2022-01-23 19:00:00,1.3915962578115062
2022-01-23 20:00:00,1.0833944414856531
2022-01-23 21:00:00,1.266615591165602
2022-01-23 22:00:00,0.6120567703973172
2022-01-23 23:00:00,0.6628844760315536
2022-01-24 00:00:00,0.8423346069912111
2022-01-24 01:00:00,0.7635289681418556
2022-01-24 02:00:00,0.7607496067576499
2022-01-24 03:00:00,0.8952482523235451
2022-01-24 04:00:00,1.1376174198518363
2022-01-24 05:00:00,1.5354131060569491
2022-01-24 06:00:00,1.1177034740184073
2022-01-24 07:00:00,1.5167100661947672
2022-01-24 08:00:00,1.954181489426517
2022-01-24 09:00:00,2.3156860875021934
2022-01-24 10:00:00,2.7464666309820336
2022-01-24 11:00:00,2.394973547103417
2022-01-24 12:00:00,2.479196233799914
2022-01-24 13:00:00,2.4494129107335296
2022-01-24 14:00:00,2.3035496235601625
2022-01-24 15:00:00,2.0831294018600484
2022-01-24 16:00:00,2.3613745723569792
2022-01-24 17:00:00,1.6428790416675554
2022-01-24 18:00:00,1.5173803418132032
2022-01-24 19:00:00,0.9476929845145581
2022-01-24 20:00:00,1.3570055274183226
2022-01-24 21:00:00,0.8434298721593967
2022-01-24 22:00:00,0.8395839276662139
2022-01-24 23:00:00,0.3636467025253189
2022-01-25 00:00:00,0.458598533220112
2022-01-25 01:00:00,0.543264294196917
2022-01-25 02:00:00,0.9405356808850782
2022-01-25 03:00:00,0.8383840227415178
2022-01-25 04:00:00,1.1240041059251857
2022-01-25 05:00:00,1.5857390036628969
2022-01-25 06:00:00,1.2838107619143695
2022-01-25 07:00:00,1.8170170630533218
2022-01-25 08:00:00,2.4368659202030853
2022-01-25 09:00:00,2.336365204596902
2022-01-25 10:00:00,2.762011236468145
2022-01-25 11:00:00,2.491446684873778
2022-01-25 12:00:00,2.631179023923
2022-01-25 13:00:00,2.4339093017943516
2022-01-25 14:00:00,2.272692412102927
2022-01-25 15:00:00,2.426013912920296
2022-01-25 16:00:00,2.2485248588947067
2022-01-25 17:00:00,1.8354515657132517
2022-01-25 18:00:00,1.8990760543671468
2022-01-25 19:00:00,1.5616099204333507
2022-01-25 20:00:00,1.0694002104152223
2022-01-25 21:00:00,0.986090387570542
2022-01-25 22:00:00,0.9716199881495764
2022-01-25 23:00:00,0.6082175686599585
2022-01-26 00:00:00,0.36452258263176834
2022-01-26 01:00:00,0.40803377704311866
2022-01-26 02:00:00,0.801594802753804
2022-01-26 03:00:00,0.948892420215634
2022-01-26 04:00:00,1.180783217485256
2022-01-26 05:00:00,1.3320131907357944
2022-01-26 06:00:00,1.5369953124580336
2022-01-26 07:00:00,1.7318828594658404
2022-01-26 08:00:00,2.1930073053471038
2022-01-26 09:00:00,2.0162259624378507
2022-01-26 10:00:00,2.337965442885248
2022-01-26 11:00:00,2.5137285295873104
2022-01-26 12:00:00,2.458137438080127
2022-01-26 13:00:00,2.6800533974205445
2022-01-26 14:00:00,2.412554702557166
2022-01-26 15:00:00,2.276088892045663
2022-01-26 16:00:00,1.801599455433654
2022-01-26 17:00:00,2.0977331221687727
2022-01-26 18:00:00,1.3053169144146053
2022-01-26 19:00:00,1.4391122730875914
2022-01-26 20:00:00,1.2450309297851807
2022-01-26 21:00:00,1.2294964478863961
2022-01-26 22:00:00,0.48965003580075755
2022-01-26 23:00:00,0.7641317772732223
2022-01-27 00:00:00,0.7503554810968851
2022-01-27 01:00:00,0.2661834621334725
2022-01-27 02:00:00,0.41905706952112404
2022-01-27 03:00:00,1.0346478293358659
2022-01-27 04:00:00,1.4312595224643037
2022-01-27 05:00:00,1.3041043118290099
2022-01-27 06:00:00,1.6279685657193865
2022-01-27 07:00:00,2.072559235280729
2022-01-27 08:00:00,2.077955900158548
2022-01-27 09:00:00,2.132611624181665
2022-01-27 10:00:00,2.3293543080043797
2022-01-27 11:00:00,2.653425273648603
2022-01-27 12:00:00,2.9368129393437457
2022-01-27 13:00:00,2.7180393673182497
2022-01-27 14:00:00,2.7084918852031503
2022-01-27 15:00:00,2.366293959124962
2022-01-27 16:00:00,1.9047233389845089
2022-01-27 17:00:00,1.7059704775194893
2022-01-27 18:00:00,1.2662365122680188
